"gene_symbol","gene_id","gene_id_clean","biotype","chromosome","start","end","strand","width","detected_in_data","pct_expressing","mean_expression","mean_MBC","mean_prePB","mean_PB","mean_PC"
"RP11-679C8.2","ENSG00000250938.1","ENSG00000250938","antisense","chr4",120988113,121337921,"+",349809,TRUE,0.252525252525253,0.00122625679473236,0,0.00131090216434102,0.000970796607501983,0.00198113572674944
"RP11-67C2.2","ENSG00000231964.1","ENSG00000231964","antisense","chr10",45940018,45948569,"-",8552,FALSE,NA,NA,NA,NA,NA,NA
"RP11-67H24.2","ENSG00000260158.1","ENSG00000260158","lincRNA","chr16",32820877,32835966,"+",15090,FALSE,NA,NA,NA,NA,NA,NA
"RP11-67K19.3","ENSG00000230894.1","ENSG00000230894","antisense","chr9",119330728,119348607,"+",17880,FALSE,NA,NA,NA,NA,NA,NA
"RP11-67L2.2","ENSG00000273033.1","ENSG00000273033","lincRNA","chr3",122605788,122611243,"+",5456,TRUE,0.606060606060606,0.00730849991301573,0.0292569135257403,0.00331008130940646,0.0043822222411113,0.00458010948017572
"RP11-67L3.2","ENSG00000237453.1","ENSG00000237453","antisense","chr1",55258558,55260578,"+",2021,FALSE,NA,NA,NA,NA,NA,NA
"RP11-67L3.4","ENSG00000233203.2","ENSG00000233203","antisense","chr1",55353236,55354523,"+",1288,TRUE,0.391414141414141,0.00137309049636758,0,0.0032007958725474,0.000545141594772793,0.000277865072240325
"RP11-67L3.5","ENSG00000242396.1","ENSG00000242396","antisense","chr1",55352548,55353674,"+",1127,FALSE,NA,NA,NA,NA,NA,NA
"RP11-67M1.1","ENSG00000247775.2","ENSG00000247775","antisense","chr4",90757559,90763129,"+",5571,FALSE,NA,NA,NA,NA,NA,NA
"RP11-67M9.1","ENSG00000254171.1","ENSG00000254171","lincRNA","chr5",165555503,165582444,"+",26942,FALSE,NA,NA,NA,NA,NA,NA
"RP11-680A11.5","ENSG00000257605.1","ENSG00000257605","antisense","chr12",53692449,53694098,"-",1650,TRUE,1.09848484848485,0.00567737928303171,0,0.0120768906677311,0.0036959087036276,0.00140088264958158
"RP11-680B3.2","ENSG00000240521.1","ENSG00000240521","antisense","chr3",148568720,148677899,"-",109180,FALSE,NA,NA,NA,NA,NA,NA
"RP11-680C21.1","ENSG00000264727.1","ENSG00000264727","lincRNA","chr17",11191522,11194128,"+",2607,FALSE,NA,NA,NA,NA,NA,NA
"RP11-680F20.10","ENSG00000260209.1","ENSG00000260209","lincRNA","chr11",125742926,125744423,"-",1498,FALSE,NA,NA,NA,NA,NA,NA
"RP11-680F20.11","ENSG00000263906.1","ENSG00000263906","lincRNA","chr11",125797011,125798724,"+",1714,FALSE,NA,NA,NA,NA,NA,NA
"RP11-680F20.12","ENSG00000264299.1","ENSG00000264299","antisense","chr11",125827795,125828547,"+",753,FALSE,NA,NA,NA,NA,NA,NA
"RP11-680F20.4","ENSG00000254790.1","ENSG00000254790","lincRNA","chr11",125810391,125811088,"-",698,FALSE,NA,NA,NA,NA,NA,NA
"RP11-680F20.5","ENSG00000255124.1","ENSG00000255124","lincRNA","chr11",125809107,125813597,"+",4491,FALSE,NA,NA,NA,NA,NA,NA
"RP11-680F20.6","ENSG00000254967.2","ENSG00000254967","antisense","chr11",125820011,125826214,"+",6204,FALSE,NA,NA,NA,NA,NA,NA
"RP11-680F20.9","ENSG00000255027.2","ENSG00000255027","antisense","chr11",125773142,125808811,"-",35670,FALSE,NA,NA,NA,NA,NA,NA
"RP11-680F8.1","ENSG00000256802.2","ENSG00000256802","antisense","chr15",29967194,29973161,"+",5968,FALSE,NA,NA,NA,NA,NA,NA
"RP11-680F8.3","ENSG00000259523.1","ENSG00000259523","antisense","chr15",30114834,30116284,"+",1451,TRUE,0.871212121212121,0.00357612607865473,0.00116569268521729,0.00444780724034337,0.00212162614762574,0.00497784557618663
"RP11-680G24.5","ENSG00000260872.1","ENSG00000260872","antisense","chr16",15111963,15114345,"-",2383,TRUE,0.126262626262626,0.00095830031439207,0,0.0012990176106775,0.00135576831799945,0.000580345536811009
"RP11-680H20.2","ENSG00000250519.2","ENSG00000250519","lincRNA","chr11",93971316,94012372,"+",41057,FALSE,NA,NA,NA,NA,NA,NA
"RP11-680N20.1","ENSG00000263450.1","ENSG00000263450","antisense","chr18",30534039,30537962,"+",3924,FALSE,NA,NA,NA,NA,NA,NA
"RP11-682N22.1","ENSG00000272377.1","ENSG00000272377","lincRNA","chr7",96251318,96293650,"-",42333,TRUE,0.0757575757575758,0.000298006929415572,0,0.000817531998950929,0,0
"RP11-684B21.1","ENSG00000259245.1","ENSG00000259245","lincRNA","chr15",36338283,36341730,"+",3448,FALSE,NA,NA,NA,NA,NA,NA
"RP11-685A21.1","ENSG00000267215.1","ENSG00000267215","lincRNA","chr18",56749156,56752213,"+",3058,FALSE,NA,NA,NA,NA,NA,NA
"RP11-685F15.1","ENSG00000251049.2","ENSG00000251049","lincRNA","chr4",58462106,58472038,"-",9933,FALSE,NA,NA,NA,NA,NA,NA
"RP11-685G9.2","ENSG00000259514.1","ENSG00000259514","antisense","chr15",76631950,76634404,"-",2455,FALSE,NA,NA,NA,NA,NA,NA
"RP11-685G9.4","ENSG00000270036.1","ENSG00000270036","lincRNA","chr15",76635983,76636706,"+",724,FALSE,NA,NA,NA,NA,NA,NA
"RP11-685M7.3","ENSG00000246308.1","ENSG00000246308","antisense","chr11",10830844,10844478,"+",13635,TRUE,0.101010101010101,0.000344354395381336,0,0.000944678493737507,0,0
"RP11-685M7.5","ENSG00000255125.1","ENSG00000255125","antisense","chr11",10804860,10823172,"+",18313,FALSE,NA,NA,NA,NA,NA,NA
"RP11-685N10.1","ENSG00000255893.1","ENSG00000255893","antisense","chr11",94206074,94206736,"-",663,TRUE,0.0505050505050505,0.000285152789806963,0,0.000340553169586019,0,0.00062819364269769
"RP11-686D16.1","ENSG00000231662.1","ENSG00000231662","lincRNA","chr6",19290550,19321252,"-",30703,FALSE,NA,NA,NA,NA,NA,NA
"RP11-686D22.4","ENSG00000267547.1","ENSG00000267547","lincRNA","chr17",33730856,33731392,"-",537,TRUE,0.707070707070707,0.00514785382587938,0,0.00551002885335021,0.00514496285284291,0.00727289996118819
"RP11-686D22.5","ENSG00000267711.1","ENSG00000267711","lincRNA","chr17",33727897,33730025,"-",2129,FALSE,NA,NA,NA,NA,NA,NA
"RP11-686D22.9","ENSG00000267349.1","ENSG00000267349","antisense","chr17",33805013,33805463,"+",451,FALSE,NA,NA,NA,NA,NA,NA
"RP11-686F15.2","ENSG00000260030.1","ENSG00000260030","lincRNA","chr12",54148142,54155888,"+",7747,TRUE,0.0631313131313131,0.000238102672633705,0,0.000653194723678194,0,0
"RP11-686F15.3","ENSG00000260492.1","ENSG00000260492","lincRNA","chr12",54144231,54145619,"-",1389,FALSE,NA,NA,NA,NA,NA,NA
"RP11-686G23.2","ENSG00000255178.1","ENSG00000255178","lincRNA","chr11",80462243,80473869,"-",11627,FALSE,NA,NA,NA,NA,NA,NA
"RP11-686G8.2","ENSG00000258099.1","ENSG00000258099","antisense","chr12",112037302,112038060,"+",759,FALSE,NA,NA,NA,NA,NA,NA
"RP11-686O6.1","ENSG00000272966.1","ENSG00000272966","lincRNA","chr2",203201462,203201923,"+",462,TRUE,0.189393939393939,0.00119395592279011,0,0.00141023937112254,0.00117985821191079,0.00151167890349065
"RP11-686O6.2","ENSG00000273456.1","ENSG00000273456","lincRNA","chr2",203239655,203240327,"-",673,TRUE,0.681818181818182,0.00438788935907459,0.00644065535107134,0.00519869529499436,0.00457295871959656,0.00200416299287675
"RP11-687D19.1","ENSG00000268566.1","ENSG00000268566","lincRNA","chr18",36235173,36267962,"-",32790,FALSE,NA,NA,NA,NA,NA,NA
"RP11-687F6.1","ENSG00000267167.1","ENSG00000267167","lincRNA","chr18",44383187,44383857,"-",671,TRUE,0.0883838383838384,0.000366897364651994,0,0.000467090699685596,0,0.000767160728104174
"RP11-687M24.4","ENSG00000255475.1","ENSG00000255475","lincRNA","chr11",125002743,125009483,"-",6741,FALSE,NA,NA,NA,NA,NA,NA
"RP11-687M24.5","ENSG00000254880.1","ENSG00000254880","antisense","chr11",125028357,125034505,"-",6149,FALSE,NA,NA,NA,NA,NA,NA
"RP11-687M24.8","ENSG00000254932.2","ENSG00000254932","antisense","chr11",125128522,125136694,"-",8173,FALSE,NA,NA,NA,NA,NA,NA
"RP11-688G15.3","ENSG00000258749.1","ENSG00000258749","antisense","chr14",99978838,99979913,"+",1076,FALSE,NA,NA,NA,NA,NA,NA
"RP11-688I9.2","ENSG00000255317.1","ENSG00000255317","antisense","chr11",126862348,126865354,"+",3007,FALSE,NA,NA,NA,NA,NA,NA
"RP11-688I9.4","ENSG00000254938.1","ENSG00000254938","lincRNA","chr11",126790084,126810555,"-",20472,FALSE,NA,NA,NA,NA,NA,NA
"RP11-689B22.2","ENSG00000257221.1","ENSG00000257221","antisense","chr12",109022463,109035094,"+",12632,TRUE,1.12373737373737,0.00828148518698638,0.0016672788148331,0.00542567456304086,0.0156974628745676,0.00856027124494115
"RP11-689C9.1","ENSG00000272461.1","ENSG00000272461","lincRNA","chr18",962593,976884,"-",14292,FALSE,NA,NA,NA,NA,NA,NA
"RP11-689K5.3","ENSG00000251331.2","ENSG00000251331","lincRNA","chr4",82523951,82965397,"-",441447,FALSE,NA,NA,NA,NA,NA,NA
"RP11-689P11.2","ENSG00000205959.3","ENSG00000205959","lincRNA","chr4",8483997,8514337,"+",30341,TRUE,0.202020202020202,0.00259994453881795,0.00267755524099421,0.0004387337045539,0.00422934036994268,0.00405816943131013
"RP11-689P11.3","ENSG00000251186.1","ENSG00000251186","antisense","chr4",8455137,8456669,"-",1533,FALSE,NA,NA,NA,NA,NA,NA
"RP11-68I3.2","ENSG00000264031.1","ENSG00000264031","antisense","chr17",27887565,28034108,"+",146544,TRUE,0.214646464646465,0.00232025116469641,0.0064815740543135,0.00237222141038368,0.00243858838315428,0
"RP11-68I3.5","ENSG00000263370.1","ENSG00000263370","antisense","chr17",27966645,27967843,"+",1199,FALSE,NA,NA,NA,NA,NA,NA
"RP11-68I3.7","ENSG00000264647.1","ENSG00000264647","antisense","chr17",27918721,27919259,"-",539,FALSE,NA,NA,NA,NA,NA,NA
"RP11-68L1.1","ENSG00000251058.1","ENSG00000251058","antisense","chr3",140179842,140181667,"-",1826,FALSE,NA,NA,NA,NA,NA,NA
"RP11-68L1.2","ENSG00000249290.1","ENSG00000249290","antisense","chr3",140168277,140179193,"-",10917,FALSE,NA,NA,NA,NA,NA,NA
"RP11-68L18.1","ENSG00000246792.2","ENSG00000246792","antisense","chr8",91658669,91668826,"+",10158,FALSE,NA,NA,NA,NA,NA,NA
"RP11-690C23.2","ENSG00000242042.1","ENSG00000242042","lincRNA","chr1",246679341,246687589,"-",8249,FALSE,NA,NA,NA,NA,NA,NA
"RP11-690G19.3","ENSG00000266753.2","ENSG00000266753","lincRNA","chr17",37408897,37410550,"-",1654,TRUE,2.66414141414141,0.0151388793717024,0.0129759292058568,0.0197755424139472,0.0134751149313389,0.0112617323598564
"RP11-690J15.1","ENSG00000258312.1","ENSG00000258312","lincRNA","chr12",98506792,98686223,"-",179432,FALSE,NA,NA,NA,NA,NA,NA
"RP11-691G17.1","ENSG00000261826.1","ENSG00000261826","lincRNA","chr3",140583917,140586625,"-",2709,FALSE,NA,NA,NA,NA,NA,NA
"RP11-691H4.3","ENSG00000267393.1","ENSG00000267393","antisense","chr18",13362202,13366242,"-",4041,FALSE,NA,NA,NA,NA,NA,NA
"RP11-691H4.4","ENSG00000267694.1","ENSG00000267694","antisense","chr18",13461019,13470822,"-",9804,FALSE,NA,NA,NA,NA,NA,NA
"RP11-692C24.1","ENSG00000258954.1","ENSG00000258954","lincRNA","chr15",92076121,92078325,"+",2205,FALSE,NA,NA,NA,NA,NA,NA
"RP11-692C24.2","ENSG00000258765.1","ENSG00000258765","lincRNA","chr15",92186247,92192344,"-",6098,FALSE,NA,NA,NA,NA,NA,NA
"RP11-692D12.1","ENSG00000250220.1","ENSG00000250220","antisense","chr4",74124926,74183670,"+",58745,TRUE,0.138888888888889,0.000772966396193686,0,0.00130150681606195,0,0.00116475058122323
"RP11-692N5.1","ENSG00000263627.1","ENSG00000263627","lincRNA","chr18",9615262,9619361,"+",4100,FALSE,NA,NA,NA,NA,NA,NA
"RP11-692P14.1","ENSG00000230394.1","ENSG00000230394","lincRNA","chrX",7975419,7986201,"+",10783,FALSE,NA,NA,NA,NA,NA,NA
"RP11-693J15.4","ENSG00000266923.1","ENSG00000266923","antisense","chr12",92815307,92877456,"+",62150,FALSE,NA,NA,NA,NA,NA,NA
"RP11-693J15.5","ENSG00000205056.8","ENSG00000205056","lincRNA","chr12",92860227,92885867,"+",25641,TRUE,1.26262626262626,0.0132244025857866,0.0299990105771164,0.00511399237922198,0.0116439027844475,0.0176932119776082
"RP11-693L9.2","ENSG00000267209.1","ENSG00000267209","lincRNA","chr18",55628463,55631666,"-",3204,FALSE,NA,NA,NA,NA,NA,NA
"RP11-695J4.2","ENSG00000256751.1","ENSG00000256751","antisense","chr12",14720684,14772689,"+",52006,TRUE,0.0378787878787879,0.000175919047013482,0,0.000482604382523997,0,0
"RP11-696D21.2","ENSG00000258943.1","ENSG00000258943","lincRNA","chr14",63764844,63766265,"-",1422,FALSE,NA,NA,NA,NA,NA,NA
"RP11-696F12.1","ENSG00000250971.1","ENSG00000250971","lincRNA","chr4",187981253,187982084,"+",832,FALSE,NA,NA,NA,NA,NA,NA
"RP11-696N14.1","ENSG00000246090.2","ENSG00000246090","antisense","chr4",100010008,100222513,"+",212506,TRUE,0.252525252525253,0.00174185662273824,0,0.00105282932814219,0.00238226791408594,0.00299487402285206
"RP11-696P8.2","ENSG00000255402.1","ENSG00000255402","antisense","chr8",110986172,110987010,"+",839,FALSE,NA,NA,NA,NA,NA,NA
"RP11-697B24.1","ENSG00000253470.1","ENSG00000253470","lincRNA","chr8",126761299,126762485,"-",1187,FALSE,NA,NA,NA,NA,NA,NA
"RP11-697E14.2","ENSG00000224700.2","ENSG00000224700","antisense","chr11",131850990,131854555,"-",3566,FALSE,NA,NA,NA,NA,NA,NA
"RP11-697E2.4","ENSG00000259894.1","ENSG00000259894","lincRNA","chr15",90788645,90789043,"+",399,TRUE,0.126262626262626,0.000505808701902168,0,0.000691290654657504,0.00019685018499107,0.000799917185187924
"RP11-697E22.1","ENSG00000267542.1","ENSG00000267542","antisense","chr17",35969787,35973886,"+",4100,FALSE,NA,NA,NA,NA,NA,NA
"RP11-697E22.2","ENSG00000267668.1","ENSG00000267668","antisense","chr17",36002976,36044255,"+",41280,FALSE,NA,NA,NA,NA,NA,NA
"RP11-697E22.3","ENSG00000267380.1","ENSG00000267380","lincRNA","chr17",36009162,36010922,"+",1761,FALSE,NA,NA,NA,NA,NA,NA
"RP11-697H9.2","ENSG00000256789.1","ENSG00000256789","antisense","chr11",63405149,63426434,"+",21286,FALSE,NA,NA,NA,NA,NA,NA
"RP11-697H9.3","ENSG00000203520.3","ENSG00000203520","antisense","chr11",63383780,63389143,"+",5364,FALSE,NA,NA,NA,NA,NA,NA
"RP11-697M17.2","ENSG00000253712.1","ENSG00000253712","lincRNA","chr8",76079939,76088891,"-",8953,FALSE,NA,NA,NA,NA,NA,NA
"RP11-698F20.3","ENSG00000258050.2","ENSG00000258050","lincRNA","chr14",55663445,55665731,"-",2287,FALSE,NA,NA,NA,NA,NA,NA
"RP11-698N11.2","ENSG00000254919.1","ENSG00000254919","antisense","chr11",35936601,35940289,"-",3689,FALSE,NA,NA,NA,NA,NA,NA
"RP11-699A5.2","ENSG00000265984.1","ENSG00000265984","lincRNA","chr18",18820636,18821332,"-",697,FALSE,NA,NA,NA,NA,NA,NA
"RP11-699F16.2","ENSG00000255187.1","ENSG00000255187","lincRNA","chr11",90891251,90900462,"+",9212,FALSE,NA,NA,NA,NA,NA,NA
"RP11-699L21.1","ENSG00000214146.2","ENSG00000214146","lincRNA","chr3",193675161,193721448,"-",46288,TRUE,0.0505050505050505,0.000185487429267297,0,0.000508853633459298,0,0
"RP11-699L21.2","ENSG00000238043.1","ENSG00000238043","lincRNA","chr3",193698403,193723887,"+",25485,FALSE,NA,NA,NA,NA,NA,NA
"RP11-69A21.2","ENSG00000225396.1","ENSG00000225396","lincRNA","chrX",72027259,72028044,"-",786,FALSE,NA,NA,NA,NA,NA,NA
"RP11-69C13.1","ENSG00000255871.2","ENSG00000255871","lincRNA","chr12",16846734,16848911,"+",2178,FALSE,NA,NA,NA,NA,NA,NA
"RP11-69C17.2","ENSG00000226694.2","ENSG00000226694","lincRNA","chr10",2114039,2123291,"+",9253,FALSE,NA,NA,NA,NA,NA,NA
"RP11-69C17.3","ENSG00000227912.1","ENSG00000227912","lincRNA","chr10",2208526,2211654,"+",3129,FALSE,NA,NA,NA,NA,NA,NA
"RP11-69C17.4","ENSG00000231326.2","ENSG00000231326","lincRNA","chr10",2211334,2231668,"-",20335,FALSE,NA,NA,NA,NA,NA,NA
"RP11-69E11.4","ENSG00000182109.3","ENSG00000182109","antisense","chr1",39987952,40011859,"-",23908,TRUE,1.13636363636364,0.00817935951920999,0.00191288374764082,0.00525804075208055,0.0170947763627416,0.00692321115432438
"RP11-69E11.8","ENSG00000228060.1","ENSG00000228060","antisense","chr1",40030832,40038875,"+",8044,FALSE,NA,NA,NA,NA,NA,NA
"RP11-69E9.1","ENSG00000225952.1","ENSG00000225952","antisense","chr1",23162206,23163342,"-",1137,FALSE,NA,NA,NA,NA,NA,NA
"RP11-69G7.1","ENSG00000259672.1","ENSG00000259672","lincRNA","chr15",63391069,63402602,"+",11534,FALSE,NA,NA,NA,NA,NA,NA
"RP11-69H7.2","ENSG00000260660.1","ENSG00000260660","antisense","chr15",75519094,75526292,"-",7199,FALSE,NA,NA,NA,NA,NA,NA
"RP11-69H7.3","ENSG00000261779.1","ENSG00000261779","antisense","chr15",75503642,75504508,"-",867,FALSE,NA,NA,NA,NA,NA,NA
"RP11-69I8.2","ENSG00000236673.1","ENSG00000236673","lincRNA","chr6",132223103,132241705,"+",18603,FALSE,NA,NA,NA,NA,NA,NA
"RP11-69I8.3","ENSG00000227220.1","ENSG00000227220","antisense","chr6",132272086,132398533,"+",126448,FALSE,NA,NA,NA,NA,NA,NA
"RP11-69L16.4","ENSG00000238221.1","ENSG00000238221","antisense","chr6",7276264,7299105,"+",22842,TRUE,0.113636363636364,0.000473843332223077,0,0.00103473145376272,0.000389999737235757,0
"RP11-6B19.1","ENSG00000255565.1","ENSG00000255565","lincRNA","chr12",15933002,15935054,"+",2053,FALSE,NA,NA,NA,NA,NA,NA
"RP11-6B19.2","ENSG00000256953.1","ENSG00000256953","lincRNA","chr12",15966427,15981208,"-",14782,FALSE,NA,NA,NA,NA,NA,NA
"RP11-6B4.1","ENSG00000243694.2","ENSG00000243694","lincRNA","chr3",81043019,81144798,"+",101780,FALSE,NA,NA,NA,NA,NA,NA
"RP11-6C14.1","ENSG00000250488.1","ENSG00000250488","lincRNA","chr4",160587655,160698936,"-",111282,FALSE,NA,NA,NA,NA,NA,NA
"RP11-6D1.3","ENSG00000253513.1","ENSG00000253513","antisense","chr8",126009227,126010440,"-",1214,FALSE,NA,NA,NA,NA,NA,NA
"RP11-6E9.4","ENSG00000249955.1","ENSG00000249955","antisense","chr4",170902898,170914957,"+",12060,FALSE,NA,NA,NA,NA,NA,NA
"RP11-6E9.5","ENSG00000251200.1","ENSG00000251200","antisense","chr4",170867132,170884485,"+",17354,FALSE,NA,NA,NA,NA,NA,NA
"RP11-6F2.5","ENSG00000241544.1","ENSG00000241544","lincRNA","chr3",156799630,156806336,"+",6707,TRUE,0.214646464646465,0.000889628968801076,0,0.00165153472629682,0.000225399211426559,0.000904148781308019
"RP11-6F6.1","ENSG00000225002.2","ENSG00000225002","lincRNA","chr9",108823635,108827106,"-",3472,FALSE,NA,NA,NA,NA,NA,NA
"RP11-6I2.3","ENSG00000254288.1","ENSG00000254288","lincRNA","chr8",74964575,75012088,"+",47514,TRUE,0.0883838383838384,0.00069791343294444,0,0.00059857407780204,0.00092341147508099,0.000978686847646055
"RP11-6I2.4","ENSG00000253115.1","ENSG00000253115","lincRNA","chr8",75015751,75018979,"+",3229,FALSE,NA,NA,NA,NA,NA,NA
"RP11-6J21.2","ENSG00000237074.1","ENSG00000237074","lincRNA","chr1",207422412,207482466,"+",60055,FALSE,NA,NA,NA,NA,NA,NA
"RP11-6J24.6","ENSG00000273061.1","ENSG00000273061","lincRNA","chr9",4676600,4679502,"-",2903,TRUE,1.4520202020202,0.00973594252899445,0.00659091394760873,0.0098998635088134,0.0117885205014677,0.00912923282256036
"RP11-6L6.3","ENSG00000248809.1","ENSG00000248809","lincRNA","chr4",147030607,147043065,"-",12459,FALSE,NA,NA,NA,NA,NA,NA
"RP11-6L6.7","ENSG00000251010.1","ENSG00000251010","antisense","chr4",147162958,147164821,"+",1864,FALSE,NA,NA,NA,NA,NA,NA
"RP11-6N13.1","ENSG00000251574.2","ENSG00000251574","lincRNA","chr5",103718999,104728671,"-",1009673,FALSE,NA,NA,NA,NA,NA,NA
"RP11-6N13.4","ENSG00000253776.1","ENSG00000253776","lincRNA","chr5",104109342,104135473,"+",26132,FALSE,NA,NA,NA,NA,NA,NA
"RP11-6N17.1","ENSG00000264243.1","ENSG00000264243","lincRNA","chr17",45940708,45942556,"+",1849,FALSE,NA,NA,NA,NA,NA,NA
"RP11-6N17.10","ENSG00000264701.1","ENSG00000264701","antisense","chr17",46057764,46073562,"-",15799,FALSE,NA,NA,NA,NA,NA,NA
"RP11-6N17.2","ENSG00000266821.1","ENSG00000266821","lincRNA","chr17",45956838,45959764,"-",2927,FALSE,NA,NA,NA,NA,NA,NA
"RP11-6N17.3","ENSG00000266601.1","ENSG00000266601","antisense","chr17",46007048,46010472,"-",3425,FALSE,NA,NA,NA,NA,NA,NA
"RP11-6N17.6","ENSG00000264019.1","ENSG00000264019","antisense","chr17",46024168,46025641,"-",1474,TRUE,0.0378787878787879,8.27287946349887e-05,0,0.000226952564429896,0,0
"RP11-6O2.3","ENSG00000261616.1","ENSG00000261616","antisense","chr15",99679522,99685575,"+",6054,FALSE,NA,NA,NA,NA,NA,NA
"RP11-6O2.4","ENSG00000261054.1","ENSG00000261054","antisense","chr15",99669037,99672011,"-",2975,FALSE,NA,NA,NA,NA,NA,NA
"RP11-700E23.1","ENSG00000253749.1","ENSG00000253749","lincRNA","chr8",93433078,93434026,"-",949,FALSE,NA,NA,NA,NA,NA,NA
"RP11-700E23.2","ENSG00000253682.1","ENSG00000253682","lincRNA","chr8",93415773,93425873,"-",10101,FALSE,NA,NA,NA,NA,NA,NA
"RP11-700F16.3","ENSG00000255348.1","ENSG00000255348","antisense","chr11",134048719,134056061,"+",7343,FALSE,NA,NA,NA,NA,NA,NA
"RP11-700H13.1","ENSG00000261638.1","ENSG00000261638","lincRNA","chr16",58881711,58914117,"-",32407,FALSE,NA,NA,NA,NA,NA,NA
"RP11-700H6.1","ENSG00000247011.2","ENSG00000247011","lincRNA","chr17",49012350,49022074,"-",9725,FALSE,NA,NA,NA,NA,NA,NA
"RP11-700H6.2","ENSG00000251665.1","ENSG00000251665","lincRNA","chr17",49021465,49026111,"+",4647,FALSE,NA,NA,NA,NA,NA,NA
"RP11-700H6.4","ENSG00000262006.1","ENSG00000262006","lincRNA","chr17",48986998,48987593,"-",596,FALSE,NA,NA,NA,NA,NA,NA
"RP11-700J17.1","ENSG00000273369.1","ENSG00000273369","antisense","chr4",44695963,44696403,"-",441,TRUE,0.0378787878787879,0.00015828429310121,0,0.000166529804974231,0,0.000380709386404425
"RP11-700J17.2","ENSG00000272936.1","ENSG00000272936","antisense","chr4",44706422,44706982,"+",561,TRUE,0.265151515151515,0.00182022095595158,0.00218299414560521,0.00340757263179203,0,0.00113703146390321
"RP11-700N1.1","ENSG00000250392.2","ENSG00000250392","lincRNA","chr4",120860695,120885448,"+",24754,FALSE,NA,NA,NA,NA,NA,NA
"RP11-701H16.4","ENSG00000266954.1","ENSG00000266954","antisense","chr18",13644814,13645684,"-",871,FALSE,NA,NA,NA,NA,NA,NA
"RP11-701H24.3","ENSG00000257647.1","ENSG00000257647","lincRNA","chr15",25272883,25277194,"-",4312,FALSE,NA,NA,NA,NA,NA,NA
"RP11-701I24.3","ENSG00000254906.1","ENSG00000254906","antisense","chr11",20691971,20692843,"-",873,FALSE,NA,NA,NA,NA,NA,NA
"RP11-701P16.4","ENSG00000249173.1","ENSG00000249173","lincRNA","chr4",185815025,185820608,"-",5584,TRUE,0.0505050505050505,0.000292803483900406,0,0.000803257219428894,0,0
"RP11-701P16.5","ENSG00000251230.1","ENSG00000251230","lincRNA","chr4",185765739,185776905,"-",11167,TRUE,9.60858585858586,0.0589371143196589,0,0.160071517217639,0.00183933928736596,0.000514705509002496
"RP11-702B10.1","ENSG00000272575.1","ENSG00000272575","lincRNA","chr11",128078724,128111334,"+",32611,FALSE,NA,NA,NA,NA,NA,NA
"RP11-702B10.2","ENSG00000273415.1","ENSG00000273415","lincRNA","chr11",128050322,128053449,"+",3128,FALSE,NA,NA,NA,NA,NA,NA
"RP11-702F3.1","ENSG00000254653.1","ENSG00000254653","lincRNA","chr11",46138129,46138869,"+",741,TRUE,0.0757575757575758,0.000468639033238389,0,0.0010442774991172,0.00035496281370182,0
"RP11-702F3.3","ENSG00000255314.1","ENSG00000255314","lincRNA","chr11",46193498,46198656,"+",5159,FALSE,NA,NA,NA,NA,NA,NA
"RP11-702F3.4","ENSG00000255269.1","ENSG00000255269","lincRNA","chr11",46235372,46237409,"-",2038,FALSE,NA,NA,NA,NA,NA,NA
"RP11-702H23.4","ENSG00000254631.1","ENSG00000254631","antisense","chr11",74108594,74196787,"+",88194,FALSE,NA,NA,NA,NA,NA,NA
"RP11-702H23.6","ENSG00000254928.1","ENSG00000254928","antisense","chr11",74166393,74167870,"+",1478,FALSE,NA,NA,NA,NA,NA,NA
"RP11-702L6.4","ENSG00000228980.3","ENSG00000228980","lincRNA","chr3",109128837,109214014,"+",85178,TRUE,0.429292929292929,0.00342546346002027,0,0.000385851534207765,0.00351219143453843,0.00941935243256342
"RP11-703C10.1","ENSG00000250908.1","ENSG00000250908","antisense","chr4",94239774,94240937,"-",1164,FALSE,NA,NA,NA,NA,NA,NA
"RP11-703G6.1","ENSG00000249614.1","ENSG00000249614","lincRNA","chr4",104882773,104958080,"+",75308,FALSE,NA,NA,NA,NA,NA,NA
"RP11-703H8.7","ENSG00000255118.1","ENSG00000255118","antisense","chr11",62104383,62105562,"-",1180,FALSE,NA,NA,NA,NA,NA,NA
"RP11-703H8.9","ENSG00000254404.1","ENSG00000254404","antisense","chr11",61980899,62028021,"-",47123,FALSE,NA,NA,NA,NA,NA,NA
"RP11-703I16.1","ENSG00000267480.1","ENSG00000267480","antisense","chr18",12031177,12032180,"-",1004,FALSE,NA,NA,NA,NA,NA,NA
"RP11-703M24.5","ENSG00000266049.1","ENSG00000266049","antisense","chr18",2688562,2833063,"-",144502,FALSE,NA,NA,NA,NA,NA,NA
"RP11-704C2.1","ENSG00000261194.1","ENSG00000261194","lincRNA","chr18",73408034,73424340,"-",16307,FALSE,NA,NA,NA,NA,NA,NA
"RP11-704J17.5","ENSG00000272428.1","ENSG00000272428","lincRNA","chr6",133861922,133862312,"+",391,FALSE,NA,NA,NA,NA,NA,NA
"RP11-704M14.1","ENSG00000250696.1","ENSG00000250696","antisense","chr4",70047818,70082484,"+",34667,FALSE,NA,NA,NA,NA,NA,NA
"RP11-705C15.4","ENSG00000256442.1","ENSG00000256442","antisense","chr12",9799610,9800605,"-",996,TRUE,0.505050505050505,0.00281960050565492,0,0.00620540323359474,0.00224973859877686,0
