"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","peak","transition","from_stage","to_stage","direction","significant"
0.241978579482845,-0.848289650882164,0.026,0.053,1,"chr5-1505714-1506255","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.241988546756977,-0.719448174316227,0.033,0.063,1,"chr15-57594942-57595197","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.242359937058817,-0.587305901774614,0.066,0.114,1,"chr12-110035539-110035823","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.242464815981845,-0.177684573040048,0.095,0.124,1,"chr1-1977944-1978202","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.24250099105225,-0.249351398590592,0.073,0.112,1,"chr17-40114905-40115202","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.242509569681895,-0.631998446884888,0.066,0.116,1,"chr1-17732623-17732995","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.242531444609696,-0.583664875154124,0.099,0.176,1,"chr11-130185228-130185501","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.242661097897476,-0.348249961812934,0.088,0.137,1,"chr1-10754763-10755334","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.242714515151163,-0.303503358492412,0.057,0.079,1,"chr11-57259189-57259455","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.242889201166859,-0.305233224479414,0.178,0.256,1,"chr19-11750464-11750778","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.243021348707532,-0.59172228644093,0.071,0.122,1,"chr15-41057720-41058057","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.243024398226154,-0.40531208988571,0.1,0.155,1,"chr7-106301016-106301306","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.243242193065635,-0.659721455669594,0.038,0.069,1,"chr1-204490530-204490824","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.243337033634098,-0.835171894106985,0.032,0.065,1,"chr9-95468905-95469189","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.243351463333901,-0.723362540372268,0.047,0.093,1,"chr6-29716094-29716487","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.24337759754511,-0.679146768491248,0.063,0.117,1,"chr5-158477608-158477875","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.24337899625078,0.290233792827428,0.744,0.741,1,"chr2-133012510-133012773","T2_prePB_to_PB","prePB","PB","opening",FALSE
0.24346372260858,-0.363217501845056,0.042,0.062,1,"chr6-139601022-139601311","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.24368397581924,-0.917428276396575,0.03,0.066,1,"chr13-30949637-30949932","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.243686030619692,-0.119085873340582,0.092,0.117,1,"chr2-111506162-111506423","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.243755719580162,-0.737902870701468,0.032,0.06,1,"chr17-4902334-4902636","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.244138061171275,-0.395854565109551,0.036,0.055,1,"chr2-219221453-219221748","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.244188972640347,-0.499040428019962,0.031,0.051,1,"chr12-26309111-26309395","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.244241088199927,-0.70776305458458,0.067,0.131,1,"chr11-129565620-129566077","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.244329977903971,-0.322728450329591,0.067,0.097,1,"chr19-10682907-10683176","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.244410307412099,-0.15272363473477,0.096,0.12,1,"chr2-20647159-20647560","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.244411670217935,-0.243272707206925,0.113,0.155,1,"chr2-86426574-86426846","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.244476198377054,-0.142550537942991,0.183,0.236,1,"chr11-67187980-67188524","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.244683371333023,-0.152375273808159,0.046,0.06,1,"chr15-34658925-34659210","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.244690718957423,-0.1673258521014,0.048,0.059,1,"chr1-154417621-154417880","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.244733065941963,-0.846378690368732,0.038,0.079,1,"chr20-43919480-43919773","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.244736641355802,-0.284453035979988,0.089,0.125,1,"chr9-134144207-134144492","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.244915057327588,-0.317191272555976,0.177,0.266,1,"chr2-136633330-136633602","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.244969070478196,-0.575533996760015,0.034,0.058,1,"chr16-84096417-84096688","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.244977614874248,-0.441016502882986,0.156,0.241,1,"chr1-153590090-153590354","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.245024536963766,-0.297839337023313,0.044,0.062,1,"chr16-25060398-25060693","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.245149396282486,-0.284758788359727,0.129,0.189,1,"chr11-47236041-47236533","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.245154724739108,-0.183674620362536,0.179,0.24,1,"chr22-39151365-39151685","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.245162754731307,-0.597063511337718,0.028,0.051,1,"chr6-119031229-119031533","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.245273669726885,-0.198031415549771,0.039,0.05,1,"chr20-42339610-42339865","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.245386842485802,-0.73985955607804,0.029,0.055,1,"chr10-80830336-80830618","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.24558910180501,-0.260413391865362,0.081,0.114,1,"chr15-85872708-85872965","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.245744340413957,-0.194186747174207,0.19,0.258,1,"chr7-91874992-91875410","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.245761148143415,-0.600824438133739,0.082,0.142,1,"chr7-47978046-47978344","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.245827074801783,-0.496853536332337,0.078,0.135,1,"chr17-5404361-5404641","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.245975438214412,-0.624031761175294,0.049,0.086,1,"chr10-72015060-72015473","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.246058017224557,-0.324622783145173,0.042,0.063,1,"chr17-15902004-15902255","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.246144622324196,-0.239994093777658,0.14,0.2,1,"chr14-89493597-89493884","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.246302034059895,-0.754689618817949,0.036,0.07,1,"chrX-129218803-129219087","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.24637731433536,-0.767326837890751,0.041,0.078,1,"chr5-179238088-179238355","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.246400878467011,-0.139227877893884,0.154,0.199,1,"chr9-22008661-22008934","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.246447960645475,-0.704211626726141,0.05,0.094,1,"chr7-44084641-44084922","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.246451777772295,-0.147060239773213,0.377,0.497,1,"chr12-6643243-6643806","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.246511541845155,-0.400282544829461,0.041,0.061,1,"chr7-16686158-16686436","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.246570489877585,-0.302371968177105,0.088,0.129,1,"chr3-50274607-50274877","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.246634116144237,-0.657035133885937,0.07,0.131,1,"chr15-89437608-89437893","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.246690957498088,-0.271430500784671,0.049,0.07,1,"chr22-30476117-30476534","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.24672067812298,-0.536047930088966,0.08,0.134,1,"chr1-235257201-235257465","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.246812735902281,-0.594959278613785,0.062,0.109,1,"chr7-134832803-134833064","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.24682780240247,-0.330632758295626,0.277,0.402,1,"chr20-4666882-4667179","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.246933507227238,-0.741721269281911,0.033,0.067,1,"chr3-111717673-111718384","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.24694496261313,-0.224107364549681,0.052,0.069,1,"chr17-62133816-62134072","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.246968323289402,-0.484306267077978,0.068,0.11,1,"chr11-67272281-67272716","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.247191498138915,-0.260199816884108,0.104,0.143,1,"chr2-65144288-65144653","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.247375302335491,-0.577100750183922,0.056,0.099,1,"chr9-115555546-115555811","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.247416700313948,-0.679266082670523,0.061,0.113,1,"chr12-111867835-111868098","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.247502515760921,-0.220389568103701,0.079,0.108,1,"chr19-41317028-41317288","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.247511829450241,-0.308747548664314,0.072,0.107,1,"chr2-198174504-198174812","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.247538416742475,-0.32232650192503,0.167,0.257,1,"chr15-74696139-74696711","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.247590819436323,-0.298028376303989,0.086,0.125,1,"chr19-12899503-12899882","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.247652580730134,-0.718408782110118,0.04,0.076,1,"chr1-6053220-6053708","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.247826137002172,-0.692842802774629,0.031,0.056,1,"chr14-106898851-106899133","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.24783348919155,-0.759802642538225,0.041,0.082,1,"chr22-21056431-21056696","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.247864047139362,-0.642660882803216,0.057,0.105,1,"chrX-148585602-148585866","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.248124245163772,-0.275287888530596,0.074,0.113,1,"chr22-23484411-23484670","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.248183967835199,-0.237443960433602,0.102,0.142,1,"chr10-43843731-43844251","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.24822122038293,-0.634109173438688,0.046,0.08,1,"chr2-175561860-175562221","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.248239309497955,-0.629328079695116,0.05,0.092,1,"chr5-56247229-56247507","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.248269198566947,-0.248429520681103,0.039,0.053,1,"chr11-120126199-120126461","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.248282776086789,-0.137969065869549,0.121,0.158,1,"chr15-34729898-34730156","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.248330257278183,-0.737050558676895,0.028,0.052,1,"chr13-20161045-20161322","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.248385740975291,-0.666680185564188,0.029,0.05,1,"chr10-28591344-28591626","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.24842429580937,-0.344023836080996,0.256,0.386,1,"chr6-119215029-119215562","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.248427016797233,-0.620197842304306,0.046,0.088,1,"chr17-7759420-7759738","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.248475512294391,-0.292450970193322,0.162,0.239,1,"chr6-146056666-146056962","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.248489801876388,-0.266817755067537,0.075,0.106,1,"chr12-42632373-42632642","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.248571101629947,-0.239073074599236,0.111,0.161,1,"chr13-20735018-20735533","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.248687643551634,-0.291111437075652,0.143,0.206,1,"chr3-194827195-194827461","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.248704816603664,-0.71340416854332,0.048,0.089,1,"chr22-50648176-50648686","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.24874761287214,-0.184524660508388,0.271,0.368,1,"chr6-30646822-30647089","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.248869841244807,-0.223937188748462,0.108,0.147,1,"chr11-67382930-67383194","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.248919308924936,-0.357049672875924,0.092,0.139,1,"chr13-21277272-21277704","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.248991935750149,-0.827651523753264,0.028,0.057,1,"chr7-64348536-64348843","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.249052075139864,-0.980518814129172,0.022,0.05,1,"chr6-158654387-158654680","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.249099550869218,-0.427657782349253,0.145,0.233,1,"chr3-146262154-146262556","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.249134683774905,-0.607710670293455,0.066,0.118,1,"chr1-202975842-202976151","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.24920322974418,-0.672398008347035,0.03,0.055,1,"chr22-38558334-38558601","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.249205391601313,-0.24088495524873,0.222,0.316,1,"chr10-70231560-70231829","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.249229502857543,-0.624054112751126,0.055,0.099,1,"chr2-96658396-96658657","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.249289142650476,-0.657383144119398,0.057,0.104,1,"chr19-48774921-48775202","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.249340722416923,-0.136626973262736,0.189,0.257,1,"chr12-50100935-50101213","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.249401125007756,-0.274778251882577,0.107,0.151,1,"chr20-25848756-25849034","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.249494524030552,-0.104919625659859,0.262,0.348,1,"chr1-211556046-211556319","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.249615310921823,-0.79649171614244,0.025,0.05,1,"chr11-45894336-45894676","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.249693868285537,-0.204149975384278,0.223,0.302,1,"chr19-56154774-56155051","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.249756952099572,-0.21729777336823,0.129,0.179,1,"chr1-228354077-228354597","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.249842576067645,-0.910841963627586,0.025,0.052,1,"chr6-130591326-130591588","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.250045019395855,-0.822378076268817,0.029,0.063,1,"chr1-226736944-226737534","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.250061908900258,-0.22006881091782,0.039,0.053,1,"chrX-153247176-153247469","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.250179490301961,-0.190547196690199,0.356,0.487,1,"chr22-31480782-31481152","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.250344778544285,-0.535561365162357,0.117,0.2,1,"chr9-134466610-134466935","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.250428973337831,-0.863268412378014,0.024,0.051,1,"chr11-65276187-65276538","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.250475493933746,-0.334330750476776,0.095,0.14,1,"chr16-21611414-21611692","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.250585105912512,-0.863817421268441,0.033,0.068,1,"chr19-55966111-55966371","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.250996945141003,-0.3314402356918,0.315,0.464,1,"chr6-31548617-31548900","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.251027624616935,-0.3507760188717,0.05,0.077,1,"chr5-139243614-139243889","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.251072593208,-0.277460618546584,0.048,0.069,1,"chr1-86968025-86968287","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.251113548201925,-0.250941753963925,0.182,0.26,1,"chr17-74519250-74519510","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.251214011322345,-0.630031925274517,0.059,0.104,1,"chr15-65610985-65611527","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.251249143492922,-0.173453905571699,0.07,0.085,1,"chr9-132652722-132653259","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.251255633986438,-0.283128800460627,0.167,0.244,1,"chr2-163175231-163175512","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.25132875110955,-0.664263929028314,0.059,0.11,1,"chr20-36849547-36849811","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.251350088906041,-0.337764620646145,0.107,0.159,1,"chr19-3180542-3180840","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.251370738255124,-0.459758258469809,0.15,0.241,1,"chr17-72787664-72787920","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.251378844350158,-0.298097722204927,0.049,0.077,1,"chr19-11607244-11607508","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.251479887774377,-0.612335652837344,0.044,0.079,1,"chr11-109816913-109817285","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.251494648083698,-0.347951771109146,0.057,0.082,1,"chr16-14394600-14395106","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.251596894940938,-0.655557048406351,0.03,0.052,1,"chr11-119015493-119015762","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.251616784359885,-0.788111865213593,0.029,0.057,1,"chr7-44144238-44144623","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.251646031673573,-0.265775756846923,0.085,0.122,1,"chr12-122237299-122237585","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.251817362762587,-0.514373421262405,0.109,0.182,1,"chr17-61778126-61778549","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.251842952844779,-0.793759356943945,0.025,0.05,1,"chr15-44876405-44876722","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.25187700091503,-0.292086883075033,0.137,0.202,1,"chr6-28317693-28317971","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.251883311932248,-0.596208286659212,0.063,0.112,1,"chr10-91020192-91020514","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.252009364451178,-0.263127759199791,0.065,0.088,1,"chr8-145598267-145598663","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.252081181904039,-0.21505478024436,0.15,0.211,1,"chr3-143689778-143690136","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.252091153806159,-0.230066619170983,0.048,0.064,1,"chr9-138372119-138372470","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.252154572736461,-0.241739176493024,0.064,0.09,1,"chr12-121881082-121881376","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.252189497988628,-0.261072706998276,0.147,0.209,1,"chr18-57567613-57567999","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.25226348512349,-0.483634488061183,0.061,0.106,1,"chr2-135761881-135762144","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.252419640983171,-0.286031040094715,0.06,0.083,1,"chr4-6202536-6202843","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.252493948304562,-0.69655580720329,0.031,0.057,1,"chr9-130375384-130375680","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.252499140844097,-0.147487301149492,0.096,0.127,1,"chr11-63606756-63607312","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.252594093168725,-0.451114183811312,0.113,0.178,1,"chr2-171626935-171627357","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.252599728479592,-0.287288785671521,0.035,0.051,1,"chr17-42193004-42193305","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.252610437853195,-0.352264349975162,0.166,0.259,1,"chr13-31038328-31038694","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.252687906481703,-0.596940503001787,0.054,0.092,1,"chr5-176264676-176264974","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.252805487682894,-0.335054532222815,0.034,0.051,1,"chrX-69675659-69675941","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.252806406070936,-0.18020179875396,0.046,0.064,1,"chr2-135675146-135675412","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.252975620636653,-0.229702530104908,0.15,0.211,1,"chrX-154493542-154493824","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.252981512192506,-0.428109905145457,0.077,0.117,1,"chr15-85525002-85525286","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.252992524405506,-0.832598343376916,0.034,0.068,1,"chr1-150131917-150132216","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.253001099178622,-0.243756432432044,0.099,0.137,1,"chr7-55604387-55604651","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.25307707544755,-0.258036384951075,0.167,0.237,1,"chr12-122906541-122906820","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.253127586147922,-0.244764192216943,0.086,0.119,1,"chr17-27895742-27896339","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.253164974012939,-0.404918586383982,0.248,0.385,1,"chr11-118796714-118796978","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.25322903548292,-0.683863907047836,0.036,0.063,1,"chr17-78126706-78127015","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.253247984585761,-0.836307144359456,0.028,0.057,1,"chr1-21056486-21057154","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.253248366762118,-0.385751417366422,0.036,0.053,1,"chr5-95116792-95117054","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.253366836219006,-0.541394190296157,0.058,0.099,1,"chr16-81774351-81774819","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.253602315299436,-0.206466292020079,0.038,0.052,1,"chr19-1591653-1592092","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.253630608276638,-0.730884751918484,0.084,0.163,1,"chr17-45776276-45776640","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.253774079160327,-0.224561062058359,0.06,0.081,1,"chr16-89882290-89882617","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.25380494483092,-0.280413672947745,0.04,0.055,1,"chr2-97439766-97440056","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.253900141464085,-0.595604056326634,0.046,0.084,1,"chr12-109870599-109870865","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.254015568964583,-0.586466965621139,0.078,0.141,1,"chr17-27920596-27921467","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.254021727680617,-0.876448979459725,0.025,0.05,1,"chr6-36563657-36563947","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.254043415145314,-0.657572142309431,0.061,0.111,1,"chr14-103271815-103272090","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.254278472607746,-0.246045868885943,0.164,0.231,1,"chr11-58903426-58903686","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.254321466691273,-0.210494253800587,0.038,0.051,1,"chr8-96146534-96146923","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.254394355191577,-0.783489619805636,0.046,0.094,1,"chr1-182570658-182570975","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.254529562283553,-0.73065766602624,0.031,0.059,1,"chr8-145514283-145514556","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.254623540070589,-0.24100498215398,0.08,0.11,1,"chr8-104123728-104123996","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.254647900073516,-0.428657639645654,0.079,0.128,1,"chr4-18022333-18022589","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.254736468927672,-0.236746711767152,0.043,0.059,1,"chr2-43786622-43786881","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.254763146640001,-0.104043693244442,0.434,0.547,1,"chr16-1662030-1662537","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.254897885860842,-0.861534646191197,0.026,0.055,1,"chr4-84140632-84140993","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.254931902864517,-0.276690144936818,0.13,0.185,1,"chr12-53493158-53493439","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.255112679754539,-0.302410089357187,0.084,0.122,1,"chr1-29111841-29112119","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.255189771400206,-0.734007587601688,0.028,0.057,1,"chr22-47130840-47131495","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.255481190094638,-0.674078270140424,0.041,0.078,1,"chr21-37670307-37670563","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.255796700749824,-0.526929437934371,0.033,0.056,1,"chr2-220143161-220143511","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.25582640135423,-0.185183563660504,0.038,0.05,1,"chr3-105601390-105601752","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.255853190993261,-0.397704844669193,0.067,0.101,1,"chr12-11721483-11721754","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.25586465564774,-0.359925614396516,0.062,0.095,1,"chr1-9355164-9355466","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.256175768199251,-0.55562337491677,0.071,0.124,1,"chr15-76440317-76440582","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.25620085093151,-0.535676831615645,0.088,0.15,1,"chr2-47212071-47212403","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.256242775993602,-0.333035733896926,0.075,0.105,1,"chr10-126606056-126606351","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.256360000388203,-0.704566268506227,0.034,0.064,1,"chr14-107283792-107284054","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.25637076330994,-0.85264607850667,0.038,0.078,1,"chr21-44581963-44582465","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.256482657173808,-0.719881238839818,0.036,0.068,1,"chr7-129781142-129781501","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.256653250074339,-0.91648090226095,0.023,0.051,1,"chr3-123168223-123168768","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.256675723733713,-0.133437111941721,0.116,0.155,1,"chr3-52157176-52157458","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.256686673843146,-0.371911066321229,0.108,0.163,1,"chr1-205197795-205198097","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.256764818726311,-0.183172963367746,0.1,0.13,1,"chr13-41239501-41239879","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.256904573426546,-0.606186932259378,0.037,0.063,1,"chr16-3108701-3108967","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.256909727061547,-0.918129035676665,0.025,0.052,1,"chr12-131555332-131555598","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.257119432319172,-0.309467304413813,0.076,0.111,1,"chr17-77979632-77979927","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.257156528329832,-0.102997775453718,0.128,0.165,1,"chr9-86594298-86594617","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.257210058674117,-0.296424316517548,0.086,0.123,1,"chr20-42543961-42544257","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.257247149041526,-0.205828651983343,0.079,0.106,1,"chr22-46450268-46450531","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.257278954861876,-0.796376398523806,0.047,0.099,1,"chr16-57508599-57509674","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.257386438011884,-0.236290492046459,0.072,0.098,1,"chr2-25384284-25384587","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.257388341495698,-0.182705634302345,0.129,0.175,1,"chr17-7492663-7492941","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.257430513367657,-0.236982882789405,0.041,0.056,1,"chrX-111923259-111923522","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.257445822253689,-0.337795867227311,0.087,0.128,1,"chr18-3450419-3450758","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.257473992750403,-0.278574801172364,0.044,0.061,1,"chr2-231475905-231476166","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.257609780316507,-0.698291912066277,0.036,0.067,1,"chr6-161154268-161154524","T2_prePB_to_PB","prePB","PB","closing",FALSE
