"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","peak","transition","from_stage","to_stage","direction","significant"
1.11755388819849e-107,11.8022014223259,0.111,0,3.45627008557035e-102,"chr17-8090342-8090642","T3_PB_to_PC","PB","PC","opening",TRUE
2.01949769640945e-107,0.900391244020728,0.594,0.434,6.24572072066246e-102,"chr11-66383786-66384288","T3_PB_to_PC","PB","PC","opening",TRUE
3.52499478758458e-107,11.9320790248696,0.109,0,1.09017866295107e-101,"chr15-85259931-85260181","T3_PB_to_PC","PB","PC","opening",TRUE
1.93277606813506e-106,11.9767171279437,0.112,0,5.97751587368198e-101,"chr9-94877992-94878242","T3_PB_to_PC","PB","PC","opening",TRUE
4.01809728833949e-106,10.9409352374784,0.111,0,1.24268096646204e-100,"chr19-5130353-5130629","T3_PB_to_PC","PB","PC","opening",TRUE
1.15758447526595e-105,11.5456923162828,0.113,0,3.58007308249976e-100,"chr11-45940064-45940347","T3_PB_to_PC","PB","PC","opening",TRUE
1.87651377584051e-105,11.9519250986007,0.111,0,5.80351291967972e-100,"chr17-61774706-61774956","T3_PB_to_PC","PB","PC","opening",TRUE
2.70780984308569e-105,1.17779501050334,0.442,0.252,8.37447057980954e-100,"chrX-48815158-48815665","T3_PB_to_PC","PB","PC","opening",TRUE
2.81416666607658e-105,11.7696494563756,0.111,0,8.70340138984171e-100,"chr17-46101103-46101386","T3_PB_to_PC","PB","PC","opening",TRUE
1.86410341017144e-104,1.28084099076455,0.419,0.23,5.76513125767132e-99,"chr10-72142068-72142611","T3_PB_to_PC","PB","PC","opening",TRUE
2.99110978125237e-104,11.3821162214326,0.108,0,9.25063513157703e-99,"chr2-231090167-231090425","T3_PB_to_PC","PB","PC","opening",TRUE
2.2448760302486e-103,11.2145683747108,0.103,0,6.94275054751016e-98,"chr8-145012455-145013221","T3_PB_to_PC","PB","PC","opening",TRUE
3.96404812747312e-103,11.596642272522,0.108,0,1.22596512843174e-97,"chr22-50965470-50965759","T3_PB_to_PC","PB","PC","opening",TRUE
4.91267187428535e-103,11.9540916612926,0.109,0,1.5193469432321e-97,"chr1-93427456-93427706","T3_PB_to_PC","PB","PC","opening",TRUE
9.32196396255215e-102,11.4089659197287,0.106,0,2.88301311666246e-96,"chr3-115377595-115377864","T3_PB_to_PC","PB","PC","opening",TRUE
1.97813557320975e-100,11.8788818899508,0.103,0,6.11779966862152e-95,"chr12-67662640-67662890","T3_PB_to_PC","PB","PC","opening",TRUE
4.50684426776522e-100,11.5408331757763,0.108,0,1.39383623353602e-94,"chr11-830769-831040","T3_PB_to_PC","PB","PC","opening",TRUE
9.14625900083533e-100,11.3724078127075,0.105,0,2.82867266744734e-94,"chr10-89264935-89265211","T3_PB_to_PC","PB","PC","opening",TRUE
3.0779996369953e-99,0.911832565028458,0.528,0.369,9.51936025733174e-94,"chr5-126113849-126114428","T3_PB_to_PC","PB","PC","opening",TRUE
4.1512905211619e-99,11.9057116448708,0.105,0,1.28387377077026e-93,"chr2-171786051-171786301","T3_PB_to_PC","PB","PC","opening",TRUE
4.48675589817185e-98,11.8758732466219,0.102,0,1.38762348338351e-92,"chr9-134131434-134131684","T3_PB_to_PC","PB","PC","opening",TRUE
8.13376418176679e-98,0.936788901094223,0.576,0.392,2.5155373822592e-92,"chr11-59383143-59383652","T3_PB_to_PC","PB","PC","opening",TRUE
1.87602251710401e-97,11.273575927776,0.103,0,5.80199359887275e-92,"chr2-202897678-202897981","T3_PB_to_PC","PB","PC","opening",TRUE
3.2601340016673e-97,11.3264529287884,0.105,0,1.00826490282965e-91,"chr5-36745242-36745555","T3_PB_to_PC","PB","PC","opening",TRUE
1.71815749154761e-96,11.8734672361269,0.102,0,5.31376285568422e-91,"chr10-6193540-6193790","T3_PB_to_PC","PB","PC","opening",TRUE
3.90634947476328e-96,11.6009954863877,0.103,0,1.20812060840951e-90,"chr9-111775943-111776195","T3_PB_to_PC","PB","PC","opening",TRUE
5.50503349475927e-96,11.7553231536503,0.098,0,1.70254721395769e-90,"chr11-75920377-75920951","T3_PB_to_PC","PB","PC","opening",TRUE
7.81234039817749e-96,11.3403473040982,0.097,0,2.41613032728475e-90,"chr19-3178724-3178984","T3_PB_to_PC","PB","PC","opening",TRUE
8.37149931980214e-96,11.9111884839324,0.103,0,2.58906196613453e-90,"chr10-17685609-17685859","T3_PB_to_PC","PB","PC","opening",TRUE
3.81908829612386e-95,11.8521089923489,0.1,0,1.18113325643052e-89,"chr1-161039797-161040047","T3_PB_to_PC","PB","PC","opening",TRUE
2.6519849592182e-94,11.8111990676699,0.097,0,8.20182040322372e-89,"chr17-74379449-74379699","T3_PB_to_PC","PB","PC","opening",TRUE
4.93940624136052e-94,11.7262106423545,0.096,0,1.52761510767181e-88,"chr15-31637210-31637508","T3_PB_to_PC","PB","PC","opening",TRUE
1.55398793920195e-93,11.2567541214709,0.097,0,4.80603403944926e-88,"chr19-36486362-36486637","T3_PB_to_PC","PB","PC","opening",TRUE
1.64439670637486e-93,11.3387061260323,0.094,0,5.0856421377726e-88,"chr1-151484153-151484508","T3_PB_to_PC","PB","PC","opening",TRUE
3.07236067267086e-93,11.4843876304416,0.099,0,9.5019205759759e-88,"chr7-102064624-102065116","T3_PB_to_PC","PB","PC","opening",TRUE
7.54860544980694e-93,11.1818444627053,0.096,0,2.33456475606724e-87,"chr17-27276237-27276515","T3_PB_to_PC","PB","PC","opening",TRUE
7.65529503872237e-93,11.136279068279,0.095,0,2.36756075192071e-87,"chr15-93443250-93443511","T3_PB_to_PC","PB","PC","opening",TRUE
